row,Scene,Lat,Lon,Comment
6369,LC80270052016172LGN00,76.2287872402447,-60.9909439086914,ice
6370,LC80270062016172LGN00,76.2328729675569,-60.9497451782226,ice
6371,LC80822382016174LGN00,76.2327912646617,-60.9572982788085,ice
6372,LC80250062016174LGN00,76.2286237864213,-60.9380722045898,ice
6373,LC80782392016177LGN00,76.233935061925,-60.9597015380859,ice
6374,LC80280052016179LGN00,76.2303399566808,-60.9490585327148,ice
6375,LC80832382016181LGN00,76.2302582390435,-60.9469985961914,ice
6376,LC80260062016181LGN00,76.2323827430527,-60.9524917602539,ice
6377,LC80270052016188LGN00,76.2309936806578,-60.9548950195312,cloud
6378,LC80270062016188LGN00,76.2319742095558,-60.9655380249023,cloud
6379,LC80822382016190LGN00,76.2327095612909,-60.9572982788085,cloud
6380,LC80802382016191LGN00,76.2313205312326,-60.9758377075195,cloud
6381,LC80230062016192LGN00,76.2325461531229,-60.9559249877929,cloud
6382,LC80782392016193LGN00,76.2323827430527,-60.9504318237304,ice
6383,LC80280052016195LGN00,76.2313205312326,-60.9418487548828,ice
6384,LC80832382016197LGN00,76.2317290837512,-60.9459686279296,ice
6385,LC80260062016197LGN00,76.2307485377332,-60.9476852416992,ice
6386,LC80812382016198LGN00,76.2325461531229,-60.9511184692382,ice
6387,LC80240062016199LGN00,76.2332814749006,-60.9621047973632,ice
6388,LC80270062016204LGN00,76.2351604555777,-60.940818786621,cloud
6389,LC80782392016209LGN0,76.2295227589065,-60.9648513793945,ice
6390,LC80280052016211LGN00,76.2309936806578,-60.9473419189453,ice
6391,LC80832382016213LGN00,76.2309119668251,-60.9507751464843,water
6392,LC80260062016213LGN00,76.2241280606363,-60.9342956542968,plume
6393,LC80812382016214LGN00,76.2249455723634,-60.9425354003906,cloud
6394,LC80270052016220LGN00,76.221920541311,-60.9504318237304,cloud
6395,LC80270062016220LGN00,76.2301765209307,-60.9528350830078,cloud
6396,LC80822382016222LGN0,76.2314839536667,-60.9511184692382,water
6397,LC80250062016222LGN00,76.2306668224739,-60.9562683105468,water
6398,LC80230062016224LGN00,76.2260900088545,-60.9428787231445,water
6399,LC80280052016227LGN00,76.2354872091516,-61.0063934326171,cloud
6400,LC80260062016229LGN00,76.2294410365132,-60.9442520141601,water
6401,LC80270052016236LGN00,76.2295227589065,-60.9435653686523,water
6402,LC80270062016236LGN00,76.2266621921339,-60.9370422363281,water
6403,LC80250062016238LGN00,76.2293593136443,-60.9504318237304,water
6404,LC80230062016240LGN00,76.2314839536667,-60.9507751464843,water
6405,LC80280052016243LGN00,76.230830252517,-60.9504318237304,water
6406,LC80260062016245LGN00,76.2278882206713,-60.9397888183593,ice
6407,LC80270062016252LGN00,76.2360590096022,-60.9559249877929,cloud
6408,LC80230062016256LGN00,76.2326278574446,-60.9167861938476,cloud
6409,LC80260062016261LGN00,76.2328729675569,-60.9634780883789,water
6410,LC80240062016263LGN00,76.2329546699767,-60.9511184692382,water
6411,LC80270052016268LGN00,76.2296862022661,-60.9456253051757,water
6412,LC80270062016268LGN00,76.2318107928282,-60.9675979614257,water
6413,LC80280052016275LGN00,76.2307485377332,-60.9524917602539,water
6414,LC80240062016279LGN00,76.2321376243812,-60.951805114746,water
6415,LC80250062016286LGN00,76.230585106739,-60.9473419189453,water
6416,LC80230062016288LGN00,76.2286237864213,-60.9706878662109,water
6417,LC80240062013142LGN01,76.3504057695381,-62.9180145263671,ice
6418,LC80290052013161LGN00,76.35235007646,-62.9056549072265,cloud
6419,LC80290052013241LGN00,76.3471646541305,-62.9159545898437,water
6420,LC80270052013243LGN00,76.3468405010684,-62.911148071289,water
6421,LC80270062013243LGN00,76.3465163404564,-62.8919219970703,water
6422,LC80280052013250LGN00,76.3468405010684,-62.900161743164,cloud
6423,LC80280062013250LGN00,76.3432743190502,-62.8939819335937,cloud
6424,LC80290052013257LGN00,76.3542293208187,-62.9427337646484,water
6425,LC80270052013259LGN00,76.3487204896724,-62.9241943359375,ice
6426,LC80270062013259LGN00,76.3474239770795,-62.9193878173828,ice
6427,LC80250062013261LGN00,76.3490445989477,-62.9084014892578,water
6428,LC80280052013266LGN00,76.349368700674,-62.9303741455078,water
6429,LC80280062013266LGN00,76.3477481165519,-62.8864288330078,water
6430,LC80240062013270LGN00,76.3474239770795,-62.900161743164,water
6431,LC80290052013273LGN00,76.3506650320943,-62.9235076904296,water
6432,LC80280052014125LGN00,76.3376962815588,-62.889175415039,ice
6433,LC80280062014125LGN00,76.3336410686428,-62.8946685791015,ice
6434,LC80280052014141LGN00,76.3438579445676,-62.8905487060546,ice
6435,LC80280062014141LGN00,76.3454789816961,-62.9125213623046,ice
6436,LC80260062014143LGN00,76.344668486729,-62.8905487060546,ice
6437,LC80240062014145LGN00,76.3623265815604,-62.9674530029296,cloud
6438,LC80250062014152LGN00,76.3338032998275,-62.9688262939453,cloud
6439,LC80802382014153LGN00,76.3428852316737,-62.8829956054687,cloud
6440,LC80280052014157LGN00,76.3297469534089,-62.9207611083984,cloud
6441,LC80290052014164LGN00,76.3474239770795,-62.9056549072265,ice
6442,LC80260062014175LGN00,76.3419124508118,-63.0093383789062,cloud
6443,LC80812382014176LGN00,76.3480722484747,-62.9084014892578,ice
6444,LC80812392014176LGN00,76.343533714488,-62.8946685791015,ice
6445,LC80240062014177LGN00,76.3420745856756,-62.8555297851562,cloud
6446,LC80290052014180LGN00,76.3506650320943,-62.922134399414,ice
6447,LC80842382014182LGN00,76.3483963728481,-62.9070281982421,ice
6448,LC80270062014182LGN00,76.3498548391099,-62.944107055664,ice
6449,LC80250062014184LGN00,76.3458031664691,-62.8939819335937,ice
6450,LC80802382014185LGN00,76.3470998300574,-62.9042816162109,cloud
6451,LC80280052014189LGN00,76.3529333214866,-62.9344940185546,ice
6452,LC80280062014189LGN00,76.3513131525155,-62.9248809814453,ice
6453,LC80832382014191LGN00,76.3393180361909,-62.9351806640625,cloud
6454,LC80792392014194LGN00,76.3396423644552,-62.9496002197265,ice
6455,LC80290052014196LGN00,76.3496927948517,-62.9015350341796,ice
6456,LC80812392014208LGN00,76.3479101834569,-62.9241943359375,cloud
6457,LC80290052014212LGN00,76.3464515133636,-62.9029083251953,ice
6458,LC80270062014214LGN00,76.3467756754856,-62.9290008544921,ice
6459,LC80250062014216LGN00,76.3597359711084,-62.9461669921875,cloud
6460,LC80802382014217LGN00,76.3380206475939,-62.9276275634765,cloud
6461,LC80802392014217LGN00,76.3399666851658,-62.9784393310546,cloud
6462,LC80792392014226LGN00,76.3467756754856,-62.889175415039,water
6463,LC80842382014230LGN00,76.343533714488,-62.8912353515625,water
6464,LC80280062014237LGN00,76.3432094768568,-62.9818725585937,cloud
6465,LC80260062014239LGN00,76.3440200567756,-62.944107055664,cloud
6466,LC80240062014241LGN00,76.3441821670957,-62.9084014892578,water
6467,LC80290052014244LGN00,76.3459652560241,-62.9029083251953,water
6468,LC80250062014248LGN00,76.3477481165519,-62.9084014892578,water
6469,LC80250062014264LGN00,76.3470998300574,-62.9084014892578,cloud
6470,LC80260062014271LGN00,76.3428852316737,-62.9084014892578,cloud
6471,LC80240062014273LGN00,76.3454789816961,-62.911148071289,water
6472,LC80290052014276LGN00,76.3433715966164,-62.933120727539,cloud
6473,LC80270052015121LGN00,76.3445063820724,-62.9015350341796,ice
6474,LC80270062015121LGN00,76.3535813362457,-62.9248809814453,ice
6475,LC80250062015123LGN00,76.3517992230186,-62.9180145263671,ice
6476,LC80280052015128LGN00,76.3445063820724,-62.966079711914,cloud
6477,LC80280062015128LGN00,76.333478835569,-62.9358673095703,cloud
6478,LC80260062015130LGN00,76.3537433352189,-62.9358673095703,cloud
6479,LC80240062015132LGN00,76.333478835569,-62.8424835205078,cloud
6480,LC80290052015135LGN00,76.3522852765399,-62.9296875,cloud
6481,LC80270062015137LGN00,76.349368700674,-62.9193878173828,ice
6482,LC80250062015139LGN00,76.3357499266949,-62.9983520507812,cloud
6483,LC80280052015144LGN00,76.3509890960788,-62.911148071289,ice
6484,LC80280062015144LGN00,76.349368700674,-62.933120727539,ice
6485,LC80260062015146LGN00,76.3445063820724,-62.9049682617187,cloud
6486,LC80240062015148LGN00,76.3321809029652,-62.9372406005859,cloud
6487,LC80290052015151LGN00,76.3438579445676,-62.9262542724609,ice
6488,LC80270062015153LGN00,76.3487204896724,-62.9605865478515,ice
6489,LC80250062015155LGN00,76.3409396019773,-63.017578125,cloud
6490,LC80280052015160LGN00,76.3496927948517,-62.9791259765625,cloud
6491,LC80280062015160LGN00,76.3401288426885,-62.9743194580078,cloud
6492,LC80260062015162LGN00,76.3477481165519,-62.9214477539062,ice
6493,LC80240062015164LGN00,76.3459652560241,-62.911148071289,ice
6494,LC80290052015167LGN00,76.3428852316737,-62.9056549072265,ice
6495,LC80270062015169LGN00,76.3461273436915,-62.9056549072265,cloud
6496,LC80280062015176LGN00,76.3474239770795,-62.9578399658203,cloud
6497,LC80260062015178LGN00,76.349368700674,-62.9056549072265,ice
6498,LC80240062015180LGN00,76.3485584322039,-62.933120727539,ice
6499,LC80250062015187LGN00,76.3509890960788,-62.9097747802734,ice
6500,LC80280052015192LGN00,76.3519612427459,-62.922134399414,ice
6501,LC80280062015192LGN00,76.343533714488,-62.9159545898437,ice
6502,LC80260062015194LGN00,76.3496927948517,-62.9056549072265,plume
6503,LC80240062015196LGN00,76.3498548391099,-62.9056549072265,plume
6504,LC80290052015199LGN00,76.3477481165519,-62.9042816162109,ice
6505,LC80270062015201LGN00,76.3505029972715,-62.9104614257812,plume
6506,LC80250062015203LGN00,76.349368700674,-62.911148071289,plume
6507,LC80280052015208LGN00,76.3498548391099,-62.9070281982421,plume
6508,LC80280062015208LGN00,76.3490445989477,-62.9042816162109,plume
6509,LC80260062015210LGN00,76.3490445989477,-62.9022216796875,ice
6510,LC80240062015212LGN00,76.3487204896724,-62.9084014892578,ice
6511,LC80290052015215LGN00,76.3522852765399,-62.9523468017578,cloud
6512,LC80270062015217LGN00,76.3402909983229,-62.940673828125,cloud
6513,LC80250062015219LGN00,76.3464515133636,-62.9798126220703,cloud
6514,LC80280052015224LGN00,76.3503409605617,-62.9276275634765,ice
6515,LC80280062015224LGN00,76.3477481165519,-62.9138946533203,ice
6516,LC80260062015226LGN00,76.3483963728481,-62.9207611083984,water
6517,LC80240062015228LGN00,76.3483963728481,-62.9303741455078,water
6518,LC80290052015231LGN00,76.3513131525155,-62.9138946533203,water
6519,LC80270062015233LGN00,76.3613551592111,-62.9633331298828,water
6520,LC80250062015235LGN00,76.3487204896724,-62.8919219970703,water
6521,LC80280052015240LGN00,76.3427231062502,-62.9180145263671,cloud
6522,LC80280062015240LGN00,76.3529333214866,-62.9338073730468,cloud
6523,LC80260062015242LGN00,76.3381828277785,-62.9063415527343,cloud
6524,LC80290052015247LGN00,76.3462245914288,-62.9118347167968,water
6525,LC80270062015249LGN00,76.3457383261612,-62.9063415527343,water
6526,LC80250062015251LGN00,76.3476832853046,-62.9125213623046,water
6527,LC80280052015256LGN00,76.352382481251,-62.9571533203125,cloud
6528,LC80240062015260LGN00,76.3441173192364,-62.9310607910156,cloud
6529,LC80290052015263LGN00,76.3591854002413,-62.922134399414,water
6530,LC80270062015265LGN00,76.3488177192912,-62.918701171875,water
6531,LC80250062015267LGN00,76.3468729186929,-62.918701171875,water
6532,LC80280052015272LGN00,76.3530305216697,-62.9262542724609,water
6533,LC80280062015272LGN00,76.3567561682949,-62.9276275634765,water
6534,LC80290052015279LGN00,76.3436309803469,-62.8596496582031,cloud
6535,LC80270062015281LGN00,76.3507622481263,-62.8919219970703,water
6536,LC80250062015283LGN00,76.3548124771715,-62.9434204101562,water
6537,LC80290052016122LGN00,76.3457383261612,-62.8932952880859,ice
6538,LC80290062016122LGN00,76.3475212157571,-62.9029083251953,ice
6539,LC80270052016124LGN00,76.3468729186929,-62.8843688964843,ice
6540,LC80270062016124LGN00,76.3467108397082,-62.9262542724609,ice
6541,LC80822392016126LGN00,76.3506002144357,-62.9132080078125,ice
6542,LC80250062016126LGN00,76.3499520608028,-62.9145812988281,ice
6543,LC80802392016127LGN00,76.3484936047316,-62.8823089599609,cloud
6544,LC80280052016131LGN00,76.3465487588359,-62.8953552246093,ice
6545,LC80280062016131LGN00,76.3457383261612,-62.9104614257812,ice
6546,LC80290052016138LGN00,76.3496279726639,-62.9029083251953,ice
6547,LC80290062016138LGN00,76.3518964311259,-62.9015350341796,ice
6548,LC80842382016140LGN00,76.3471970709999,-62.9461669921875,ice
6549,LC80270062016140LGN00,76.3512483378762,-62.8775024414062,cloud
6550,LC80802392016143LGN00,76.3535165321731,-62.9132080078125,ice
6551,LC80280062016147LGN00,76.3509242799299,-62.9049682617187,cloud
6552,LC80812392016150LGN00,76.3439552081611,-62.8932952880859,ice
6553,LC80290052016154LGN00,76.3462245914288,-62.940673828125,ice
6554,LC80270062016156LGN00,76.3480074187374,-62.8768157958984,ice
6555,LC80250062016158LGN00,76.348655662955,-62.911148071289,ice
6556,LC80280052016163LGN00,76.3442794284238,-62.8987884521484,ice
6557,LC80280062016163LGN00,76.345414139878,-62.9042816162109,ice
6558,LC80812392016166LGN00,76.3447657446593,-62.889175415039,cloud
6559,LC80240062016167LGN00,76.3413611741928,-62.9598999023437,cloud
6560,LC80290052016170LGN00,76.3502761413934,-62.9193878173828,ice
6561,LC80270062016172LGN00,76.3483315446208,-62.9035949707031,ice
6562,LC80822382016174LGN00,76.3459004164713,-62.9303741455078,ice
6563,LC80250062016174LGN00,76.3460625048938,-62.8905487060546,cloud
6564,LC80802392016175LGN00,76.3497900176769,-62.922134399414,ice
6565,LC80280052016179LGN00,76.3481694826228,-62.9674530029296,ice
6566,LC80280062016179LGN00,76.3450899460441,-62.9084014892578,ice
6567,LC80832382016181LGN00,76.3506002144357,-62.9022216796875,ice
6568,LC80260062016181LGN00,76.3470349957901,-62.900161743164,ice
6569,LC80290052016186LGN00,76.3483315446208,-62.9640197753906,ice
6570,LC80270062016188LGN00,76.3570800904072,-62.9317474365234,ice
6571,LC80822382016190LGN00,76.3463866760761,-62.9104614257812,ice
6572,LC80802382016191LGN00,76.3442794284238,-62.9290008544921,ice
6573,LC80802392016191LGN00,76.3501141020416,-62.900161743164,ice
6574,LC80280052016195LGN00,76.3494659257637,-62.9125213623046,ice
6575,LC80280062016195LGN00,76.3489797737402,-62.9276275634765,ice
6576,LC80832382016197LGN00,76.3522204664295,-62.9152679443359,ice
6577,LC80260062016197LGN00,76.3463866760761,-62.9372406005859,ice
6578,LC80812382016198LGN00,76.3420097279983,-62.889175415039,plume
6579,LC80812392016198LGN00,76.3428203777727,-62.8871154785156,plume
6580,LC80240062016199LGN00,76.3423339935723,-62.8974151611328,plume
6581,LC80842382016204LGN00,76.3416854548719,-62.8438568115234,cloud
6582,LC80270062016204LGN00,76.3455762339634,-62.9701995849609,cloud
6583,LC80280052016211LGN00,76.3462245914288,-62.8836822509765,ice
6584,LC80280062016211LGN00,76.3478453529647,-62.922134399414,ice
6585,LC80832382016213LGN00,76.3455762339634,-62.90771484375,ice
6586,LC80260062016213LGN00,76.3484936047316,-62.900161743164,plume
6587,LC80812382016214LGN00,76.341036885961,-62.9502868652343,cloud
6588,LC80812392016214LGN00,76.3598331237591,-62.8143310546875,cloud
6589,LC80842382016220LGN00,76.341036885961,-62.9035949707031,cloud
6590,LC80270062016220LGN00,76.3463866760761,-62.9303741455078,cloud
6591,LC80822382016222LGN00,76.348655662955,-62.8981018066406,water
6592,LC80250062016222LGN00,76.3497900176769,-62.9042816162109,water
6593,LC80802392016223LGN00,76.3493038769764,-62.9145812988281,water
6594,LC80280052016227LGN00,76.3496279726639,-62.9049682617187,cloud
6595,LC80280062016227LGN00,76.3475212157571,-62.878189086914,cloud
6596,LC80260062016229LGN00,76.348655662955,-62.8932952880859,ice
6597,LC80270062016236LGN00,76.3583757034106,-62.9598999023437,cloud
6598,LC80250062016238LGN00,76.3483315446208,-62.9214477539062,water
6599,LC80280052016243LGN00,76.3405504394514,-63.0471038818359,cloud
6600,LC80280062016243LGN00,76.3497900176769,-62.9866790771484,cloud
6601,LC80260062016245LGN00,76.3368204515683,-62.9763793945312,cloud
6602,LC80290052016250LGN00,76.3543265119463,-62.8884887695312,water
6603,LC80270062016252LGN00,76.343468863608,-62.9029083251953,cloud
6604,LC80260062016261LGN00,76.3470349957901,-62.9084014892578,water
6605,LC80240062016263LGN00,76.3467108397082,-62.8987884521484,water
6606,LC80290052016266LGN00,76.345414139878,-62.86376953125,water
6607,LC80270052016268LGN00,76.3484936047316,-62.9022216796875,water
6608,LC80270062016268LGN00,76.3473591443222,-62.8884887695312,water
6609,LC80280052016275LGN00,76.3467108397082,-62.9145812988281,water
6610,LC80280062016275LGN00,76.3476832853046,-62.9166412353515,water
6611,LC80240062016279LGN00,76.3462245914288,-62.8981018066406,water
6612,LC80290052016282LGN00,76.3470349957901,-62.9056549072265,water
6613,LC80250062016286LGN00,76.3447657446593,-62.896728515625,water
6614,LC80300052013232LGN00,76.4142956043949,-63.3766937255859,ice
6615,LC80260062013236LGN00,76.4128438935244,-63.4075927734375,cloud
6616,LC80290052013241LGN00,76.4173598275792,-63.3574676513671,water
6617,LC80270062013243LGN00,76.4162309821523,-63.3694839477539,water
6618,LC80280052013250LGN00,76.4113113669264,-63.3914566040039,cloud
6619,LC80280062013250LGN00,76.4062286177318,-63.401756286621,cloud
6620,LC80290052013257LGN00,76.4170373097071,-63.3646774291992,water
6621,LC80270062013259LGN00,76.4147794741978,-63.3732604980468,water
6622,LC80250062013261LGN00,76.4163922514204,-63.368797302246,water
6623,LC80280052013266LGN00,76.4184079587709,-63.354377746582,water
6624,LC80280062013266LGN00,76.4171985695824,-63.3574676513671,water
6625,LC80290052013273LGN00,76.4166341518003,-63.3564376831054,water
6626,LC80280052014125LGN00,76.4083264862794,-63.3492279052734,ice
6627,LC80280062014125LGN00,76.4138923666419,-63.3526611328125,ice
6628,LC80300052014139LGN00,76.410908042265,-63.3742904663085,ice
6629,LC80280052014141LGN00,76.4146181861423,-63.3530044555664,ice
6630,LC80280062014141LGN00,76.413408465837,-63.3540344238281,ice
6631,LC80260062014143LGN00,76.4145375414101,-63.346824645996,ice
6632,LC80250062014152LGN00,76.4135697679843,-63.4034729003906,cloud
6633,LC80300052014155LGN00,76.4051795643213,-63.2688903808593,cloud
6634,LC80280052014157LGN00,76.4176823379373,-63.3766937255859,cloud
6635,LC80290052014164LGN00,76.4183273361122,-63.3464813232421,ice
6636,LC80300052014171LGN00,76.408649207091,-63.3681106567382,cloud
6637,LC80260062014175LGN00,76.4126825829214,-63.3636474609375,cloud
6638,LC80812382014176LGN00,76.4154246076315,-63.3609008789062,ice
6639,LC80812392014176LGN00,76.4124406134938,-63.3626174926757,ice
6640,LC80290052014180LGN00,76.4114726935022,-63.3708572387695,ice
6641,LC80842382014182LGN00,76.410908042265,-63.3863067626953,ice
6642,LC80270062014182LGN00,76.4120373217187,-63.387336730957,ice
6643,LC80250062014184LGN00,76.4157471630759,-63.4024429321289,cloud
6644,LC80300052014187LGN00,76.4133278140587,-63.3815002441406,ice
6645,LC80280052014189LGN00,76.4140536631523,-63.3698272705078,ice
6646,LC80280062014189LGN00,76.4132471618107,-63.354377746582,ice
6647,LC80832382014191LGN00,76.4130858559055,-63.3409881591796,ice
6648,LC80792392014194LGN00,76.4146988304049,-63.3485412597656,ice
6649,LC80290052014196LGN00,76.4155858862931,-63.3481979370117,ice
6650,LC80812392014208LGN00,76.4128438935244,-63.3461380004882,ice
6651,LC80290052014212LGN00,76.4137310682525,-63.3646774291992,ice
6652,LC80270062014214LGN00,76.4133278140587,-63.3643341064453,ice
6653,LC80250062014216LGN00,76.4137310682525,-63.390769958496,cloud
6654,LC80802392014217LGN00,76.4159890747276,-63.376350402832,cloud
6655,LC80300052014219LGN00,76.4158278007628,-63.3420181274414,ice
6656,LC80842382014230LGN00,76.4159084379801,-63.3533477783203,ice
6657,LC80300052014235LGN00,76.4155858862931,-63.343391418457,ice
6658,LC80280062014237LGN00,76.4152633270913,-63.3770370483398,cloud
6659,LC80260062014239LGN00,76.4097786707247,-63.3602142333984,cloud
6660,LC80290052014244LGN00,76.413166509093,-63.354377746582,water
6661,LC80250062014248LGN00,76.4107467091116,-63.3633041381835,water
6662,LC80300052014251LGN00,76.4174404558731,-63.3530044555664,water
6663,LC80250062014264LGN00,76.4126019269153,-63.3457946777343,cloud
6664,LC80300052014267LGN00,76.408971920384,-63.3626174926757,cloud
6665,LC80260062014271LGN00,76.4076810221005,-63.4117126464843,cloud
6666,LC80290052014276LGN00,76.4143762505363,-63.3437347412109,cloud
6667,LC80270052015121LGN00,76.4114726935022,-63.369140625,ice
6668,LC80270062015121LGN00,76.4113113669264,-63.3588409423828,ice
6669,LC80250062015123LGN00,76.4153439675963,-63.346824645996,ice
6670,LC80300052015126LGN00,76.4113113669264,-63.383560180664,cloud
6671,LC80280052015128LGN00,76.4116340181988,-63.3574676513671,cloud
6672,LC80280062015128LGN00,76.4121986398381,-63.3584976196289,cloud
6673,LC80260062015130LGN00,76.4141343107029,-63.3536911010742,ice
6674,LC80290052015135LGN00,76.4133278140587,-63.3530044555664,ice
6675,LC80270062015137LGN00,76.413408465837,-63.3560943603515,ice
6676,LC80250062015139LGN00,76.4142956043949,-63.4429550170898,cloud
6677,LC80300052015142LGN00,76.4130858559055,-63.3550643920898,ice
6678,LC80280052015144LGN00,76.4128438935244,-63.3516311645507,ice
6679,LC80280062015144LGN00,76.4117953410161,-63.3869934082031,ice
6680,LC80260062015146LGN00,76.4084071671872,-63.4251022338867,cloud
6681,LC80290052015151LGN00,76.4133278140587,-63.3770370483398,ice
6682,LC80270062015153LGN00,76.413973015132,-63.3485412597656,ice
6683,LC80250062015155LGN00,76.4051795643213,-63.3526611328125,cloud
6684,LC80300052015158LGN00,76.4095366505562,-63.3839035034179,cloud
6685,LC80280052015160LGN00,76.4144568962081,-63.4007263183593,cloud
6686,LC80280062015160LGN00,76.4155052471972,-63.3293151855468,cloud
6687,LC80260062015162LGN00,76.4141343107029,-63.3526611328125,ice
6688,LC80290052015167LGN00,76.4117953410161,-63.3574676513671,ice
6689,LC80270062015169LGN00,76.4130052022482,-63.3753204345703,cloud
6690,LC80280062015176LGN00,76.4137310682525,-63.398323059082,cloud
6691,LC80260062015178LGN00,76.4155858862931,-63.3540344238281,ice
6692,LC80250062015187LGN00,76.4171985695824,-63.3705139160156,ice
6693,LC80300052015190LGN00,76.410908042265,-63.4048461914062,cloud
6694,LC80280052015192LGN00,76.4158278007628,-63.3547210693359,ice
6695,LC80280062015192LGN00,76.4159890747276,-63.3602142333984,ice
6696,LC80260062015194LGN00,76.4185692026794,-63.3663940429687,cloud
6697,LC80290052015199LGN00,76.41647288535,-63.3588409423828,ice
6698,LC80270062015201LGN00,76.4126825829214,-63.369140625,ice
6699,LC80250062015203LGN00,76.4143762505363,-63.3784103393554,ice
6700,LC80300052015206LGN00,76.413166509093,-63.3821868896484,ice
6701,LC80280052015208LGN00,76.4108273759232,-63.3804702758789,ice
6702,LC80280062015208LGN00,6.41389236664192,-63.3766937255859,ice
6703,LC80260062015210LGN00,76.4159084379801,-63.3626174926757,ice
6704,LC80290052015215LGN00,76.41647288535,-63.3674240112304,ice
6705,LC80270062015217LGN00,76.4142956043949,-63.3979797363281,cloud
6706,LC80250062015219LGN00,76.4192947770239,-63.3598709106445,cloud
6707,LC80300052015222LGN00,76.4151826861166,-63.3584976196289,ice
6708,LC80280052015224LGN00,76.4170373097071,-63.3540344238281,ice
6709,LC80280062015224LGN00,76.4158278007628,-63.3605575561523,ice
6710,LC80260062015226LGN00,76.4188110650204,-63.3557510375976,water
6711,LC80290052015231LGN00,76.4158278007628,-63.3657073974609,water
6712,LC80270062015233LGN00,76.4138923666419,-63.3591842651367,water
6713,LC80250062015235LGN00,76.4157471630759,-63.361587524414,water
6714,LC80300052015238LGN00,76.41647288535,-63.3547210693359,water
6715,LC80280052015240LGN00,76.4122792981931,-63.4089660644531,cloud
6716,LC80280062015240LGN00,76.4096979978051,-63.4196090698242,cloud
6717,LC80260062015242LGN00,76.4153439675963,-63.3626174926757,water
6718,LC80290052015247LGN00,76.41655351881,-63.3770370483398,water
6719,LC80270062015249LGN00,76.41647288535,-63.3657073974609,water
6720,LC80250062015251LGN00,76.4141343107029,-63.3598709106445,water
6721,LC80280052015256LGN00,76.4090525975326,-63.3815002441406,cloud
6722,LC80290052015263LGN00,76.4154246076315,-63.3663940429687,water
6723,LC80270062015265LGN00,76.4142956043949,-63.3694839477539,water
6724,LC80250062015267LGN00,76.413973015132,-63.3609008789062,water
6725,LC80300052015270LGN00,76.4138923666419,-63.365364074707,water
6726,LC80280052015272LGN00,76.4144568962081,-63.3622741699218,water
6727,LC80280062015272LGN00,76.4130052022482,-63.3560943603515,water
6728,LC80290052015279LGN00,76.413166509093,-63.3863067626953,cloud
6729,LC80270062015281LGN00,76.4157471630759,-63.3636474609375,water
6730,LC80250062015283LGN00,76.4156665249194,-63.3499145507812,water
6731,LC80290052016122LGN00,76.4067934597463,-63.3698272705078,ice
6732,LC80290062016122LGN00,76.4128438935244,-63.3718872070312,ice
6733,LC80270052016124LGN00,76.411069373539,-63.365364074707,ice
6734,LC80270062016124LGN00,76.4126019269153,-63.3536911010742,ice
6735,LC80822392016126LGN00,76.4150214027582,-63.3481979370117,ice
6736,LC80250062016126LGN00,76.411069373539,-63.3811569213867,ice
6737,LC80320052016127LGN00,76.4147794741978,-63.3584976196289,ice
6738,LC80802392016127LGN00,76.416956679065,-63.3684539794921,cloud
6739,LC80300052016129LGN00,76.4154246076315,-63.3663940429687,ice
6740,LC80280052016131LGN00,76.4134891171455,-63.3612442016601,ice
6741,LC80280062016131LGN00,76.4101013577046,-63.3588409423828,ice
6742,LC80290052016138LGN00,76.4184079587709,-63.3646774291992,ice
6743,LC80290062016138LGN00,76.4140536631523,-63.3598709106445,ice
6744,LC80842382016140LGN00,76.4137310682525,-63.365364074707,ice
6745,LC80270062016140LGN00,76.4096979978051,-63.3430480957031,cloud
6746,LC80802392016143LGN00,76.408487847625,-63.3495712280273,ice
6747,LC80300052016145LGN01,76.4155052471972,-63.358154296875,ice
6748,LC80280062016147LGN00,76.4084071671872,-63.3866500854492,cloud
6749,LC80812392016150LGN00,76.4134891171455,-63.3663940429687,ice
6750,LC80290052016154LGN00,76.4159084379801,-63.3681106567382,ice
6751,LC80270062016156LGN00,76.4036461895283,-63.4120559692382,cloud
6752,LC80250062016158LGN00,76.4156665249194,-63.3694839477539,ice
6753,LC80300052016161LGN00,76.4159084379801,-63.3512878417968,ice
6754,LC80280052016163LGN00,76.4152633270913,-63.3708572387695,ice
6755,LC80280062016163LGN00,76.4177629643527,-63.3598709106445,ice
6756,LC80812392016166LGN00,76.4091332742112,-63.3718872070312,cloud
6757,LC80290052016170LGN00,76.4133278140587,-63.3612442016601,ice
6758,LC80270062016172LGN00,76.4153439675963,-63.3626174926757,ice
6759,LC80822382016174LGN00,76.4145375414101,-63.3461380004882,ice
6760,LC80250062016174LGN00,76.4244533200224,-63.39111328125,cloud
6761,LC80802392016175LGN00,76.4136504183533,-63.3409881591796,ice
6762,LC80300052016177LGN00,76.4183273361122,-63.3602142333984,ice
6763,LC80280052016179LGN00,76.4155052471972,-63.3584976196289,ice
6764,LC80280062016179LGN00,76.4140536631523,-63.3790969848632,ice
6765,LC80832382016181LGN00,76.4149407603744,-63.3584976196289,ice
6766,LC80260062016181LGN00,76.4155052471972,-63.3622741699218,ice
6767,LC80290052016186LGN00,76.4158278007628,-63.3629608154296,ice
6768,LC80270062016188LGN00,76.4171179398796,-63.3481979370117,ice
6769,LC80822382016190LGN00,76.4166341518003,-63.3722305297851,ice
